trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	10    	24  	BROOM     	stair   	3.451	1.924	1   	full    	full    
2   	28.1  	26  	NAIL      	stair   	3.453	1.806	1   	1 detail	1 detail
3   	44.7  	22  	FRAME     	stair   	3.456	2.228	1   	1 detail	1 detail
4   	62.3  	21  	ATOM      	stair   	3.452	2.483	1   	1 detail	1 detail
5   	74.3  	27  	ROPE      	stair   	3.455	2.546	1   	2+ details	2+ details
6   	86.3  	25  	RACK      	stair   	3.455	1.912	1   	1 detail	1 detail
7   	98.3  	28  	SCREEN    	stair   	3.453	2.774	1   	2+ details	2+ details
8   	110.3 	23  	LIGHT     	stair   	3.453	1.332	1   	full    	full    
