trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	9.5   	1   	TRACK     	lure    	0.478	NR  	1   	NR      	NR      
2   	10    	2   	LEVER     	lure    	0.378	NR  	1   	NR      	NR      
3   	10.4  	3   	METAL     	lure    	0.594	NR  	1   	NR      	NR      
4   	11.1  	1   	TRACK (repeat 1)	lure    	0.584	NR  	1   	NR      	NR      
5   	11.7  	4   	BUCKLE    	lure    	0.626	NR  	1   	NR      	NR      
6   	12.4  	5   	ARMOR     	lure    	0.557	NR  	1   	NR      	NR      
7   	13    	6   	ARROW     	lure    	0.388	NR  	1   	NR      	NR      
8   	13.4  	2   	LEVER (repeat 1)	lure    	0.406	NR  	1   	NR      	NR      
9   	13.9  	4   	BUCKLE (repeat 1)	lure    	0.499	NR  	1   	NR      	NR      
10  	14.5  	6   	ARROW (repeat 1)	lure    	0.595	NR  	1   	NR      	NR      
11  	15.1  	7   	PAPER     	lure    	0.254	NR  	1   	NR      	NR      
12  	15.4  	1   	TRACK (repeat 2)	lure    	0.324	NR  	1   	NR      	NR      
13  	15.8  	8   	WAGON     	lure    	0.578	NR  	1   	NR      	NR      
14  	16.4  	5   	ARMOR (repeat 1)	lure    	0.409	NR  	1   	NR      	NR      
15  	16.9  	6   	ARROW (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
16  	17.4  	9   	POWDER    	lure    	0.696	NR  	1   	NR      	NR      
17  	18.1  	2   	LEVER (repeat 2)	lure    	0.452	NR  	1   	NR      	NR      
18  	18.7  	10  	CART      	lure    	0.556	NR  	1   	NR      	NR      
19  	19.3  	3   	METAL (repeat 1)	lure    	0.451	NR  	1   	NR      	NR      
20  	19.8  	10  	CART (repeat 1)	lure    	0.663	NR  	1   	NR      	NR      
21  	20.5  	6   	ARROW (repeat 3)	lure    	0.452	NR  	1   	NR      	NR      
22  	21    	11  	STAPLE    	lure    	0.276	NR  	1   	NR      	NR      
23  	21.3  	3   	METAL (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
24  	21.9  	12  	TAPE      	lure    	0.63	NR  	1   	NR      	NR      
25  	22.5  	1   	TRACK (repeat 3)	lure    	0.452	NR  	1   	NR      	NR      
26  	23.1  	13  	PAINT     	lure    	0.35	NR  	1   	NR      	NR      
27  	23.5  	1   	TRACK (repeat 4)	lure    	0.452	NR  	1   	NR      	NR      
28  	24    	5   	ARMOR (repeat 2)	lure    	0.68	NR  	1   	NR      	NR      
29  	24.7  	7   	PAPER (repeat 1)	lure    	0.452	NR  	1   	NR      	NR      
30  	25.2  	3   	METAL (repeat 3)	lure    	0.255	NR  	1   	NR      	NR      
31  	25.6  	7   	PAPER (repeat 2)	lure    	0.452	NR  	1   	NR      	NR      
32  	26.1  	1   	TRACK (repeat 5)	lure    	0.304	NR  	1   	NR      	NR      
33  	26.4  	3   	METAL (repeat 4)	lure    	0.452	NR  	1   	NR      	NR      
34  	27    	14  	BANANA    	fruit   	0.95	0.577	1   	target  	target  
35  	28    	9   	POWDER (repeat 1)	lure    	0.536	NR  	1   	NR      	NR      
36  	28.6  	7   	PAPER (repeat 3)	lure    	0.657	NR  	1   	NR      	NR      
37  	29.3  	3   	METAL (repeat 5)	lure    	0.378	NR  	1   	NR      	NR      
38  	29.7  	1   	TRACK (repeat 6)	lure    	0.492	NR  	1   	NR      	NR      
39  	30.3  	15  	SAWDUST   	lure    	0.347	NR  	1   	NR      	NR      
40  	30.7  	3   	METAL (repeat 6)	lure    	0.697	NR  	1   	NR      	NR      
41  	31.5  	16  	BUBBLE    	lure    	0.579	NR  	1   	NR      	NR      
42  	32.1  	2   	LEVER (repeat 3)	lure    	0.538	NR  	1   	NR      	NR      
43  	32.7  	17  	TEAR      	lure    	0.375	NR  	1   	NR      	NR      
44  	33.1  	4   	BUCKLE (repeat 2)	lure    	0.294	NR  	1   	NR      	NR      
45  	33.5  	1   	TRACK (repeat 7)	lure    	0.663	NR  	1   	NR      	NR      
46  	34.2  	11  	STAPLE (repeat 1)	lure    	0.663	NR  	1   	NR      	NR      
47  	35    	9   	POWDER (repeat 2)	lure    	0.574	NR  	1   	NR      	NR      
48  	35.6  	15  	SAWDUST (repeat 1)	lure    	0.559	NR  	1   	NR      	NR      
49  	36.2  	17  	TEAR (repeat 1)	lure    	0.394	NR  	1   	NR      	NR      
50  	36.7  	5   	ARMOR (repeat 3)	lure    	0.343	NR  	1   	NR      	NR      
51  	37.1  	6   	ARROW (repeat 4)	lure    	0.371	NR  	1   	NR      	NR      
52  	37.6  	13  	PAINT (repeat 1)	lure    	0.336	NR  	1   	NR      	NR      
53  	38    	15  	SAWDUST (repeat 2)	lure    	0.415	NR  	1   	NR      	NR      
54  	38.4  	13  	PAINT (repeat 2)	lure    	0.397	NR  	1   	NR      	NR      
55  	38.9  	9   	POWDER (repeat 3)	lure    	0.452	NR  	1   	NR      	NR      
56  	39.4  	18  	BLACKBERRY	fruit   	0.951	0.678	1   	target  	target  
57  	40.4  	1   	TRACK (repeat 8)	lure    	0.527	NR  	1   	NR      	NR      
58  	41    	5   	ARMOR (repeat 4)	lure    	0.662	NR  	1   	NR      	NR      
59  	41.8  	9   	POWDER (repeat 4)	lure    	0.327	NR  	1   	NR      	NR      
60  	42.2  	1   	TRACK (repeat 9)	lure    	0.674	NR  	1   	NR      	NR      
61  	42.9  	7   	PAPER (repeat 4)	lure    	0.26	NR  	1   	NR      	NR      
62  	43.2  	10  	CART (repeat 2)	lure    	0.67	NR  	1   	NR      	NR      
63  	44    	5   	ARMOR (repeat 5)	lure    	0.683	NR  	1   	NR      	NR      
64  	44.7  	2   	LEVER (repeat 4)	lure    	0.258	NR  	1   	NR      	NR      
65  	45    	10  	CART (repeat 3)	lure    	0.609	NR  	1   	NR      	NR      
66  	45.7  	1   	TRACK (repeat 10)	lure    	0.67	NR  	1   	NR      	NR      
67  	46.5  	10  	CART (repeat 4)	lure    	0.652	NR  	1   	NR      	NR      
68  	47.2  	4   	BUCKLE (repeat 3)	lure    	0.255	NR  	1   	NR      	NR      
69  	47.5  	16  	BUBBLE (repeat 1)	lure    	0.675	NR  	1   	NR      	NR      
70  	48.2  	11  	STAPLE (repeat 2)	lure    	0.255	NR  	1   	NR      	NR      
71  	48.5  	13  	PAINT (repeat 3)	lure    	0.372	NR  	1   	NR      	NR      
72  	49    	17  	TEAR (repeat 2)	lure    	0.581	NR  	1   	NR      	NR      
73  	49.6  	10  	CART (repeat 5)	lure    	0.411	NR  	1   	NR      	NR      
74  	50.1  	15  	SAWDUST (repeat 3)	lure    	0.348	NR  	1   	NR      	NR      
75  	50.5  	10  	CART (repeat 6)	lure    	0.599	NR  	1   	NR      	NR      
76  	51.2  	5   	ARMOR (repeat 6)	lure    	0.452	NR  	1   	NR      	NR      
77  	51.7  	10  	CART (repeat 7)	lure    	0.509	NR  	1   	NR      	NR      
78  	52.3  	7   	PAPER (repeat 5)	lure    	0.451	NR  	1   	NR      	NR      
79  	52.9  	13  	PAINT (repeat 4)	lure    	0.689	NR  	1   	NR      	NR      
80  	53.6  	2   	LEVER (repeat 5)	lure    	0.451	NR  	1   	NR      	NR      
81  	54.1  	19  	MANGO     	fruit   	0.95	0.601	1   	target  	target  
82  	55.2  	17  	TEAR (repeat 3)	lure    	0.69	NR  	1   	NR      	NR      
