trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	10.1  	1   	IODINE    	lure    	0.346	NR  	1   	NR      	NR      
2   	10.5  	2   	PAGE      	lure    	0.537	NR  	1   	NR      	NR      
3   	11.1  	3   	SPOKE     	lure    	0.461	NR  	1   	NR      	NR      
4   	11.6  	4   	HURDLE    	lure    	0.365	NR  	1   	NR      	NR      
5   	12    	5   	PUDDLE    	lure    	0.332	NR  	1   	NR      	NR      
6   	12.4  	6   	MATTER    	lure    	0.636	NR  	1   	NR      	NR      
7   	13.1  	7   	CHAIN     	lure    	0.388	NR  	1   	NR      	NR      
8   	13.5  	5   	PUDDLE (repeat 1)	lure    	0.421	NR  	1   	NR      	NR      
9   	14    	4   	HURDLE (repeat 1)	lure    	0.417	NR  	1   	NR      	NR      
10  	14.5  	3   	SPOKE (repeat 1)	lure    	0.662	NR  	1   	NR      	NR      
11  	15.2  	5   	PUDDLE (repeat 2)	lure    	0.309	NR  	1   	NR      	NR      
12  	15.6  	6   	MATTER (repeat 1)	lure    	0.524	NR  	1   	NR      	NR      
13  	16.1  	4   	HURDLE (repeat 2)	lure    	0.347	NR  	1   	NR      	NR      
14  	16.5  	3   	SPOKE (repeat 2)	lure    	0.397	NR  	1   	NR      	NR      
15  	17    	1   	IODINE (repeat 1)	lure    	0.451	NR  	1   	NR      	NR      
16  	17.5  	2   	PAGE (repeat 1)	lure    	0.318	NR  	1   	NR      	NR      
17  	17.9  	4   	HURDLE (repeat 3)	lure    	0.451	NR  	1   	NR      	NR      
18  	18.4  	7   	CHAIN (repeat 1)	lure    	0.414	NR  	1   	NR      	NR      
19  	18.8  	4   	HURDLE (repeat 4)	lure    	0.451	NR  	1   	NR      	NR      
20  	19.3  	8   	PEACH     	fruit   	0.955	0.52	1   	target  	target  
21  	20.3  	2   	PAGE (repeat 2)	lure    	0.295	NR  	1   	NR      	NR      
22  	20.7  	6   	MATTER (repeat 2)	lure    	0.522	NR  	1   	NR      	NR      
23  	21.3  	1   	IODINE (repeat 2)	lure    	0.622	NR  	1   	NR      	NR      
24  	22    	2   	PAGE (repeat 3)	lure    	0.521	NR  	1   	NR      	NR      
25  	22.5  	3   	SPOKE (repeat 3)	lure    	0.64	NR  	1   	NR      	NR      
26  	23.2  	2   	PAGE (repeat 4)	lure    	0.499	NR  	1   	NR      	NR      
27  	23.8  	6   	MATTER (repeat 3)	lure    	0.355	NR  	1   	NR      	NR      
