trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	34.3  	21  	GALLERY   	target  	1.955	1.563	0   	non-target	target  
2   	88.6  	24  	HAIRPIN   	target  	1.954	1.298	1   	non-target	non-target
3   	138.3 	26  	ATOM      	target  	1.951	NR  	0   	NR      	non-target
4   	192.2 	28  	RADIO     	target  	1.952	1.406	1   	target  	target  
5   	234.2 	25  	PLANK     	target  	1.955	0.9 	1   	target  	target  
6   	276.2 	27  	ROPE      	target  	1.955	1.105	1   	non-target	non-target
7   	318.2 	22  	SAWDUST   	target  	1.951	0.983	1   	target  	target  
8   	360.2 	23  	HANDLE    	target  	1.952	1.133	1   	non-target	non-target
