trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	14.7  	1   	AXLE      	lure    	0.27	NR  	1   	NR      	NR      
2   	15    	2   	RECORD    	lure    	0.584	NR  	1   	NR      	NR      
3   	15.6  	3   	CART      	lure    	0.354	NR  	1   	NR      	NR      
4   	16.1  	2   	RECORD (repeat 1)	lure    	0.579	NR  	1   	NR      	NR      
5   	16.7  	4   	STAKE     	lure    	0.416	NR  	1   	NR      	NR      
6   	17.2  	2   	RECORD (repeat 2)	lure    	0.362	NR  	1   	NR      	NR      
7   	17.6  	5   	JOURNAL   	lure    	0.277	NR  	1   	NR      	NR      
8   	17.9  	1   	AXLE (repeat 1)	lure    	0.581	NR  	1   	NR      	NR      
9   	18.6  	5   	JOURNAL (repeat 1)	lure    	0.455	NR  	1   	NR      	NR      
10  	19.1  	2   	RECORD (repeat 3)	lure    	0.626	NR  	1   	NR      	NR      
11  	19.8  	6   	BANNER    	lure    	0.505	NR  	1   	NR      	NR      
12  	20.3  	3   	CART (repeat 1)	lure    	0.311	NR  	1   	NR      	NR      
13  	20.7  	1   	AXLE (repeat 2)	lure    	0.669	NR  	1   	NR      	NR      
14  	21.4  	4   	STAKE (repeat 1)	lure    	0.451	NR  	1   	NR      	NR      
15  	21.9  	2   	RECORD (repeat 4)	lure    	0.34	NR  	1   	NR      	NR      
16  	22.3  	4   	STAKE (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
17  	22.8  	1   	AXLE (repeat 3)	lure    	0.622	NR  	1   	NR      	NR      
18  	23.5  	2   	RECORD (repeat 5)	lure    	0.451	NR  	1   	NR      	NR      
19  	24.1  	7   	CHERRY    	fruit   	0.955	0.442	1   	target  	target  
20  	25.1  	2   	RECORD (repeat 6)	lure    	0.413	NR  	1   	NR      	NR      
21  	25.5  	5   	JOURNAL (repeat 2)	lure    	0.672	NR  	1   	NR      	NR      
22  	26.3  	4   	STAKE (repeat 3)	lure    	0.37	NR  	1   	NR      	NR      
23  	26.7  	6   	BANNER (repeat 1)	lure    	0.486	NR  	1   	NR      	NR      
24  	27.2  	4   	STAKE (repeat 4)	lure    	0.611	NR  	1   	NR      	NR      
25  	27.9  	1   	AXLE (repeat 4)	lure    	0.686	NR  	1   	NR      	NR      
26  	28.6  	4   	STAKE (repeat 5)	lure    	0.428	NR  	1   	NR      	NR      
27  	29.1  	5   	JOURNAL (repeat 3)	lure    	0.322	NR  	1   	NR      	NR      
28  	29.5  	8   	TICKET    	lure    	0.66	NR  	1   	NR      	NR      
29  	30.2  	5   	JOURNAL (repeat 4)	lure    	0.687	NR  	1   	NR      	NR      
30  	31    	3   	CART (repeat 2)	lure    	0.377	NR  	1   	NR      	NR      
31  	31.4  	1   	AXLE (repeat 5)	lure    	0.384	NR  	1   	NR      	NR      
32  	31.9  	4   	STAKE (repeat 6)	lure    	0.517	NR  	1   	NR      	NR      
33  	32.4  	5   	JOURNAL (repeat 5)	lure    	0.252	NR  	1   	NR      	NR      
34  	32.7  	6   	BANNER (repeat 2)	lure    	0.579	NR  	1   	NR      	NR      
35  	33.4  	8   	TICKET (repeat 1)	lure    	0.694	NR  	1   	NR      	NR      
36  	34.1  	1   	AXLE (repeat 6)	lure    	0.647	NR  	1   	NR      	NR      
37  	34.8  	8   	TICKET (repeat 2)	lure    	0.464	NR  	1   	NR      	NR      
38  	35.4  	4   	STAKE (repeat 7)	lure    	0.451	NR  	1   	NR      	NR      
39  	35.9  	3   	CART (repeat 3)	lure    	0.657	NR  	1   	NR      	NR      
40  	36.6  	2   	RECORD (repeat 7)	lure    	0.451	NR  	1   	NR      	NR      
41  	37.1  	5   	JOURNAL (repeat 6)	lure    	0.571	NR  	1   	NR      	NR      
42  	37.7  	8   	TICKET (repeat 3)	lure    	0.451	NR  	1   	NR      	NR      
43  	38.2  	2   	RECORD (repeat 8)	lure    	0.573	NR  	1   	NR      	NR      
44  	38.9  	6   	BANNER (repeat 3)	lure    	0.451	NR  	1   	NR      	NR      
45  	39.4  	9   	CRANBERRY 	fruit   	0.954	0.425	1   	target  	target  
46  	40.4  	1   	AXLE (repeat 7)	lure    	0.655	NR  	1   	NR      	NR      
47  	41.1  	2   	RECORD (repeat 9)	lure    	0.657	NR  	1   	NR      	NR      
48  	41.8  	4   	STAKE (repeat 8)	lure    	0.497	NR  	1   	NR      	NR      
49  	42.4  	6   	BANNER (repeat 4)	lure    	0.676	NR  	1   	NR      	NR      
50  	43.1  	3   	CART (repeat 4)	lure    	0.608	NR  	1   	NR      	NR      
51  	43.8  	8   	TICKET (repeat 4)	lure    	0.443	NR  	1   	NR      	NR      
52  	44.3  	5   	JOURNAL (repeat 7)	lure    	0.428	NR  	1   	NR      	NR      
53  	44.8  	1   	AXLE (repeat 8)	lure    	0.619	NR  	1   	NR      	NR      
