trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	34.3  	24  	ASHES     	target  	1.951	NR  	0   	NR      	non-target
2   	109.1 	22  	PUDDLE    	target  	1.955	0.541	1   	target  	target  
3   	166.5 	25  	POWDER    	target  	1.953	0.687	0   	target  	non-target
4   	213.9 	27  	RAVINE    	target  	1.952	0.903	0   	target  	non-target
5   	255.9 	26  	FLOOD     	target  	1.955	0.581	1   	target  	target  
6   	297.9 	28  	CURB      	target  	1.951	0.669	0   	non-target	target  
7   	339.9 	23  	HOOD      	target  	1.953	1.059	1   	non-target	non-target
8   	381.9 	21  	PENDULUM  	target  	1.954	0.902	0   	non-target	target  
