trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	64.9  	1   	9  +  7   	---     	1.851	1.438	1   	even    	even    
2   	66.9  	2   	6  +  7   	---     	1.85	0.718	1   	odd     	odd     
3   	68.9  	3   	7  +  7   	---     	1.85	0.63	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	103.8 	1   	8  +  4   	---     	1.851	1.216	1   	even    	even    
2   	105.9 	2   	7  +  5   	---     	1.85	1.455	1   	even    	even    
3   	107.9 	3   	8  +  8   	---     	1.85	0.655	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	143.8 	1   	4  +  7   	---     	1.851	1.409	1   	odd     	odd     
2   	145.8 	2   	6  +  9   	---     	1.851	1.225	1   	odd     	odd     
3   	147.8 	3   	9  +  9   	---     	1.851	0.601	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	183.8 	1   	2  +  9   	---     	1.85	1.641	1   	odd     	odd     
2   	185.8 	2   	9  +  3   	---     	1.85	1.289	0   	odd     	even    
3   	187.8 	3   	8  +  4   	---     	1.85	0.785	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	224.8 	1   	8  +  8   	---     	1.85	0.849	1   	even    	even    
2   	226.8 	2   	4  +  7   	---     	1.85	1.057	1   	odd     	odd     
3   	228.8 	3   	6  +  7   	---     	1.85	0.777	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	263.8 	1   	4  +  9   	---     	1.851	1.074	1   	odd     	odd     
2   	265.8 	2   	6  +  5   	---     	1.851	0.945	1   	odd     	odd     
3   	267.8 	3   	7  +  4   	---     	1.851	1.329	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	303.8 	1   	6  +  8   	---     	1.853	1.026	1   	even    	even    
2   	305.8 	2   	2  +  9   	---     	1.85	0.785	1   	odd     	odd     
3   	307.8 	3   	5  +  6   	---     	1.851	1.161	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	343.8 	1   	9  +  5   	---     	1.851	1.034	0   	odd     	even    
2   	345.8 	2   	9  +  6   	---     	1.85	0.826	1   	odd     	odd     
3   	347.8 	3   	8  +  3   	---     	1.851	0.938	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	383.8 	1   	6  +  6   	---     	1.85	0.77	1   	even    	even    
2   	385.8 	2   	8  +  9   	---     	1.85	0.81	1   	odd     	odd     
3   	387.9 	3   	8  +  5   	---     	1.851	1.097	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	423.8 	1   	7  +  7   	---     	1.851	1.034	1   	even    	even    
2   	425.9 	2   	8  +  9   	---     	1.85	1.169	1   	odd     	odd     
3   	427.9 	3   	4  +  9   	---     	1.85	0.921	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	463.8 	1   	7  +  7   	---     	1.85	1.266	1   	even    	even    
2   	465.9 	2   	9  +  6   	---     	1.85	1.002	1   	odd     	odd     
3   	467.9 	3   	7  +  8   	---     	1.852	1.098	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	505.8 	1   	5  +  9   	---     	1.85	1.371	1   	even    	even    
2   	507.8 	2   	8  +  4   	---     	1.85	0.835	1   	even    	even    
3   	509.8 	3   	9  +  3   	---     	1.85	1.035	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	543.8 	1   	9  +  4   	---     	1.85	0.972	1   	odd     	odd     
2   	545.8 	2   	9  +  6   	---     	1.85	1.036	1   	odd     	odd     
3   	547.8 	3   	4  +  9   	---     	1.85	0.852	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	583.8 	1   	7  +  8   	---     	1.853	NR  	0   	NR      	odd     
2   	585.8 	2   	4  +  9   	---     	1.85	0.899	1   	odd     	odd     
3   	587.8 	3   	9  +  7   	---     	1.85	0.931	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
