trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	67.6  	1   	9  +  5   	---     	1.851	1.439	1   	even    	even    
2   	69.6  	2   	5  +  7   	---     	1.85	0.807	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	109.6 	1   	9  +  5   	---     	1.85	1.079	1   	even    	even    
2   	111.6 	1   	9  +  5 (repeat 1)	---     	1.85	0.815	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	151.6 	1   	4  +  9   	---     	1.853	NR  	0   	NR      	odd     
2   	153.6 	2   	5  +  7   	---     	1.851	0.751	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	193.6 	1   	7  +  8   	---     	1.851	NR  	0   	NR      	odd     
2   	195.6 	2   	9  +  7   	---     	1.85	0.752	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	235.6 	1   	9  +  7   	---     	1.85	1.096	1   	even    	even    
2   	237.6 	2   	7  +  7   	---     	1.85	0.776	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	277.6 	1   	5  +  9   	---     	1.851	1.424	1   	even    	even    
2   	279.6 	2   	8  +  9   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	319.6 	1   	4  +  9   	---     	1.851	NR  	0   	NR      	odd     
2   	321.6 	2   	5  +  8   	---     	1.852	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	361.6 	1   	5  +  8   	---     	1.851	NR  	0   	NR      	odd     
2   	363.6 	2   	7  +  5   	---     	1.851	0.705	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	403.6 	1   	9  +  9   	---     	1.851	0.745	1   	even    	even    
2   	405.6 	2   	4  +  7   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	445.6 	1   	9  +  6   	---     	1.851	NR  	0   	NR      	odd     
2   	447.6 	2   	9  +  7   	---     	1.85	0.674	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	487.6 	1   	8  +  7   	---     	1.852	NR  	0   	NR      	odd     
2   	489.6 	2   	5  +  6   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	529.6 	1   	7  +  6   	---     	1.851	NR  	0   	NR      	odd     
2   	531.6 	2   	7  +  8   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	571.6 	1   	9  +  5   	---     	1.85	1.115	1   	even    	even    
2   	573.6 	2   	8  +  9   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	613.6 	1   	2  +  9   	---     	1.851	NR  	0   	NR      	odd     
2   	615.6 	2   	6  +  6   	---     	1.85	0.899	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	655.6 	1   	6  +  7   	---     	1.851	NR  	0   	NR      	odd     
2   	657.6 	2   	6  +  8   	---     	1.85	0.732	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
