trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	66.1  	1   	9  +  9   	---     	1.85	1.443	1   	even    	even    
2   	68.1  	2   	7  +  9   	---     	1.85	0.932	1   	even    	even    
3   	70.1  	3   	8  +  8   	---     	1.85	0.532	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	106.1 	1   	6  +  8   	---     	1.851	1.085	1   	even    	even    
2   	108.1 	2   	7  +  7   	---     	1.851	0.461	1   	even    	even    
3   	110.1 	3   	7  +  8   	---     	1.851	0.709	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	146.1 	1   	2  +  9   	---     	1.85	0.974	1   	odd     	odd     
2   	148.1 	2   	9  +  4   	---     	1.85	0.718	1   	odd     	odd     
3   	150.1 	3   	9  +  8   	---     	1.85	0.71	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	186.1 	1   	8  +  6   	---     	1.85	0.887	1   	even    	even    
2   	188.1 	1   	8  +  6 (repeat 1)	---     	1.85	0.55	1   	even    	even    
3   	190.1 	2   	8  +  3   	---     	1.85	0.718	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	226.1 	1   	9  +  9   	---     	1.85	0.942	1   	even    	even    
2   	228.1 	2   	3  +  8   	---     	1.85	0.582	1   	odd     	odd     
3   	230.1 	3   	7  +  5   	---     	1.85	0.702	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	266.1 	1   	4  +  8   	---     	1.85	0.959	1   	even    	even    
2   	268.1 	2   	3  +  8   	---     	1.85	0.543	1   	odd     	odd     
3   	270.1 	3   	9  +  9   	---     	1.85	0.543	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	306.1 	1   	7  +  4   	---     	1.85	1.095	1   	odd     	odd     
2   	308.1 	2   	9  +  6   	---     	1.85	1.255	1   	odd     	odd     
3   	310.1 	3   	6  +  8   	---     	1.851	0.663	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	346.1 	1   	3  +  8   	---     	1.85	1.175	1   	odd     	odd     
2   	348.1 	2   	7  +  7   	---     	1.85	0.575	1   	even    	even    
3   	350.1 	3   	7  +  8   	---     	1.85	0.559	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	386.1 	1   	9  +  4   	---     	1.851	0.736	1   	odd     	odd     
2   	388.1 	2   	8  +  6   	---     	1.851	0.632	1   	even    	even    
3   	390.1 	3   	8  +  5   	---     	1.851	0.632	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	426.1 	1   	9  +  9   	---     	1.85	0.745	1   	even    	even    
2   	428.1 	2   	7  +  4   	---     	1.851	0.696	1   	odd     	odd     
3   	430.1 	3   	6  +  6   	---     	1.851	0.624	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	466.1 	1   	9  +  5   	---     	1.851	1.496	0   	odd     	even    
2   	468.1 	2   	5  +  6   	---     	1.85	0.872	1   	odd     	odd     
3   	470.1 	3   	4  +  9   	---     	1.851	0.672	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	506.1 	1   	7  +  9   	---     	1.851	1.097	1   	even    	even    
2   	508.1 	2   	6  +  6   	---     	1.851	0.617	1   	even    	even    
3   	510.1 	3   	9  +  5   	---     	1.854	0.721	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	546.1 	1   	6  +  5   	---     	1.85	0.713	1   	odd     	odd     
2   	548.1 	2   	8  +  4   	---     	1.85	0.553	1   	even    	even    
3   	550.1 	3   	9  +  2   	---     	1.85	0.769	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	586.1 	1   	6  +  8   	---     	1.85	0.81	1   	even    	even    
2   	588.1 	2   	9  +  9   	---     	1.852	0.562	1   	even    	even    
3   	590.1 	3   	7  +  6   	---     	1.851	0.721	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	626.1 	1   	7  +  4   	---     	1.851	0.842	1   	odd     	odd     
2   	628.1 	2   	9  +  2   	---     	1.85	0.586	1   	odd     	odd     
3   	630.1 	3   	9  +  5   	---     	1.85	0.898	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	666.1 	1   	7  +  4   	---     	1.85	1.155	1   	odd     	odd     
2   	668.1 	1   	7  +  4 (repeat 1)	---     	1.85	0.442	1   	odd     	odd     
3   	670.1 	2   	8  +  7   	---     	1.85	0.699	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	706.1 	1   	6  +  7   	---     	1.851	0.683	1   	odd     	odd     
2   	708.1 	2   	8  +  3   	---     	1.85	0.611	1   	odd     	odd     
3   	710.1 	3   	8  +  8   	---     	1.851	0.547	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	746.1 	1   	2  +  9   	---     	1.85	0.763	1   	odd     	odd     
2   	748.1 	2   	6  +  8   	---     	1.85	0.53	1   	even    	even    
3   	750.1 	3   	7  +  6   	---     	1.85	0.69	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	786.1 	1   	9  +  6   	---     	1.85	1.068	1   	odd     	odd     
2   	788.1 	1   	9  +  6 (repeat 1)	---     	1.85	0.684	1   	odd     	odd     
3   	790.1 	2   	8  +  6   	---     	1.85	0.971	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	826.1 	1   	5  +  7   	---     	1.85	1.06	1   	even    	even    
2   	828.1 	2   	8  +  8   	---     	1.85	0.588	1   	even    	even    
3   	830.1 	3   	9  +  9   	---     	1.85	0.58	1   	even    	even    
